timestamp,open,high,low,close,volume,volume_currency,volume_quote,confirm,symbol,inst_id,bar,source,venue
2026-01-05T09:00:00Z,92437.7,92820.6,92286.7,92650,223322.91,2233.2291,206687752.12774,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-05T10:00:00Z,92649.9,93127.2,92626.2,93040.6,285436.25,2854.3625,265207718.19965,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-05T11:00:00Z,93040.6,93132,92851,93091.1,193425.78,1934.2578,179879248.60362,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-05T12:00:00Z,93091.1,93187.1,92714.9,92841.8,186558.62,1865.5862,173355948.94863,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-05T13:00:00Z,92841.8,92978.2,92500,92708.7,248724.1,2487.241,230520329.27862,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-05T14:00:00Z,92708.6,93649.7,92370.5,93380.3,907008,9070.08,844315919.56291,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-05T15:00:00Z,93380.3,93989.9,93120,93909.1,924944.3,9249.443,865791637.99236,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-05T16:00:00Z,93909,94040.7,93525.3,93644.6,519855.82,5198.5582,487645879.34663,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-05T17:00:00Z,93644.6,94468.8,93195,94269.1,608400.38,6084.0038,571041805.69821,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-05T18:00:00Z,94269.1,94488,93868.9,94403,338874.98,3388.7498,319039979.65283,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-05T19:00:00Z,94402.9,94470.4,94070,94245,268024.44,2680.2444,252623523.76858,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-05T20:00:00Z,94245,94778.8,93982.1,94129.4,555165.94,5551.6594,524040811.57617,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-05T21:00:00Z,94130,94185.1,93750,94043.4,237528.25,2375.2825,223237592.81759,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-05T22:00:00Z,94043.4,94350,93954.2,94118.1,143540.02,1435.4002,135183002.25767,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-05T23:00:00Z,94118.1,94154.2,93802.5,93817.8,144173.35,1441.7335,135431796.27995,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-06T00:00:00Z,93817.9,93934.4,93507.6,93769.3,264275.91,2642.7591,247581832.77362,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-06T01:00:00Z,93769.3,94124,93686,93736.3,230870.29,2308.7029,216753939.93623,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-06T02:00:00Z,93736.3,93824,93472.8,93582.5,148033.8,1480.338,138586767.52599,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-06T03:00:00Z,93582.5,93906.5,93560,93723,130134.01,1301.3401,122003667.67306,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-06T04:00:00Z,93722.9,93963,93693.9,93760,106309.58,1063.0958,99765978.71453,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-06T05:00:00Z,93760,93781.5,93530,93560.1,111597.84,1115.9784,104494589.84947,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
