timestamp,open,high,low,close,volume,volume_currency,volume_quote,confirm,symbol,inst_id,bar,source,venue
2026-05-07T05:00:00Z,2326.49,2333.2,2326,2330.2,629911.88,62991.188,146755593.51106,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-07T06:00:00Z,2330.2,2337.54,2319,2336.24,1443679.29,144367.929,336148587.63784,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-07T07:00:00Z,2336.24,2345.89,2335.6,2343.37,1499661.05,149966.105,351099544.87241,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-07T08:00:00Z,2343.38,2345.58,2330.66,2332.78,1064501.61,106450.161,248735687.21916,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-07T09:00:00Z,2332.79,2336.19,2325.35,2327.9,991012.97,99101.297,230952400.47284,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-07T10:00:00Z,2327.91,2330.99,2316.34,2326,1246914.44,124691.444,289701468.08328,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-07T11:00:00Z,2326.01,2331.09,2324.36,2329.38,639923.86,63992.386,149012080.17561,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-07T12:00:00Z,2329.38,2336.83,2328.07,2331.85,670147.59,67014.759,156325124.96186,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-07T13:00:00Z,2331.84,2331.84,2303.1,2313.54,2960730.39,296073.039,685649135.24426,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-07T14:00:00Z,2313.55,2318,2287.63,2298.25,4326007.53,432600.753,994904963.19471,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-07T15:00:00Z,2298.25,2303.99,2284.28,2293.85,2165284.88,216528.488,496657551.47627,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-07T16:00:00Z,2293.86,2297.92,2284.47,2290.91,1333218.29,133321.829,305510663.76314,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-07T17:00:00Z,2290.9,2301.23,2278.13,2299.07,1858862.59,185886.259,425508924.88486,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-07T18:00:00Z,2299.07,2303.76,2290.62,2295.51,925240.01,92524.001,212673283.68205,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-07T19:00:00Z,2295.51,2296.5,2287.1,2295.5,752875.85,75287.585,172554106.46129,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-07T20:00:00Z,2295.5,2302.31,2287.39,2288.64,884567.23,88456.723,202761496.86962,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-07T21:00:00Z,2288.63,2293.84,2281,2287.23,739153.16,73915.316,169106427.27395,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-07T22:00:00Z,2287.22,2289.68,2279.79,2286.5,1382981.74,138298.174,315988157.07911,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-07T23:00:00Z,2286.5,2292.95,2285.66,2290.61,446283.27,44628.327,102190404.45017,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T00:00:00Z,2290.62,2294,2283.13,2286.63,641209.35,64120.935,146760357.68938,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T01:00:00Z,2286.63,2288.85,2279.22,2284.73,536863.66,53686.366,122621620.39443,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T02:00:00Z,2284.73,2285.24,2266.51,2278.03,2157022.86,215702.286,490716403.52854,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T03:00:00Z,2278.03,2280.87,2262.45,2278,1517943.95,151794.395,344900760.53972,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T04:00:00Z,2278,2283.69,2275.38,2280.66,503118.59,50311.859,114711755.23188,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T05:00:00Z,2280.67,2283.21,2275.13,2275.23,383459.23,38345.923,87424785.12545,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T06:00:00Z,2275.23,2277.99,2267.65,2274.41,831871.59,83187.159,189062830.92778,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T07:00:00Z,2274.41,2281.43,2266.08,2280.28,1075575.69,107557.569,244489556.4987,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T08:00:00Z,2280.28,2288.4,2278.63,2282.27,934754.26,93475.426,213398063.97994,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T09:00:00Z,2282.27,2291.64,2278.58,2283.24,1509793.09,150979.309,345106537.45579,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T10:00:00Z,2283.23,2289.97,2280.01,2286.9,716147.16,71614.716,163680147.32525,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T11:00:00Z,2286.9,2299.08,2286.9,2294.5,1080974.57,108097.457,247765472.12988,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T12:00:00Z,2294.5,2304.08,2281.2,2283.75,1803001.31,180300.131,413152790.39252,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T13:00:00Z,2283.75,2286.15,2268.37,2275.42,2114423.29,211442.329,481204562.19921,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T14:00:00Z,2275.42,2292.18,2272.12,2284.92,1902012.24,190201.224,434292367.96643,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T15:00:00Z,2284.92,2293.69,2273.66,2292.48,1348955.25,134895.525,308026632.2457,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T16:00:00Z,2292.48,2293.59,2285.14,2288.95,737864.74,73786.474,168929943.76878,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T17:00:00Z,2288.96,2314.88,2288.25,2304.28,2850868.59,285086.859,657036626.52448,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T18:00:00Z,2304.28,2320.59,2304.27,2312.81,1858584.96,185858.496,430194451.64593,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T19:00:00Z,2312.82,2319.68,2311.43,2315.4,729364.26,72936.426,168871216.6568,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T20:00:00Z,2315.4,2316.2,2304.42,2306.22,549240.6,54924.06,126880669.67995,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T21:00:00Z,2306.22,2314.69,2303.63,2314.13,356284.27,35628.427,82271738.61368,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T22:00:00Z,2314.13,2318.47,2309.78,2310.01,411427.95,41142.795,95212684.03266,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-08T23:00:00Z,2310,2310.39,2302.19,2306.34,461147.17,46114.717,106339582.56089,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T00:00:00Z,2306.34,2311.47,2303.52,2308.02,372750.23,37275.023,86023892.42188,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T01:00:00Z,2308.02,2317.3,2307.66,2313.29,489078.1,48907.81,113138102.75143,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T02:00:00Z,2313.28,2319.63,2313,2315.99,435967.24,43596.724,100995891.74203,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T03:00:00Z,2316,2320.96,2311.53,2314.28,482193.39,48219.339,111651595.47101,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T04:00:00Z,2314.27,2324.54,2310.5,2311.72,1009158.02,100915.802,233863351.71346,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T05:00:00Z,2311.72,2317.6,2310.02,2313.83,427913.09,42791.309,99044601.02527,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T06:00:00Z,2313.84,2318.11,2311.71,2313.5,467828.19,46782.819,108304113.25285,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T07:00:00Z,2313.5,2317.6,2310.09,2313.82,372560.7,37256.07,86209941.04465,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T08:00:00Z,2313.81,2319.45,2313.24,2316.4,590749.55,59074.955,136905839.38312,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T09:00:00Z,2316.4,2316.67,2310.42,2312.56,444527.43,44452.743,102810513.6819,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T10:00:00Z,2312.56,2314.5,2309.3,2311.91,362149.09,36214.909,83716681.16739,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T11:00:00Z,2311.91,2315.31,2311.67,2313.85,243903.63,24390.363,56429635.08942,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T12:00:00Z,2313.85,2317.8,2312.5,2315.71,359708.03,35970.803,83280539.99006,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T13:00:00Z,2315.7,2315.79,2310.7,2313.77,248434.95,24843.495,57469039.35037,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T14:00:00Z,2313.77,2314.72,2304.26,2307.31,887173.7,88717.37,204719710.61839,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T15:00:00Z,2307.3,2316.59,2297.57,2316.37,1493950.37,149395.037,344688302.23026,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T16:00:00Z,2316.38,2324.48,2313.87,2318.99,1430603.11,143060.311,331800270.30597,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T17:00:00Z,2319.02,2332.87,2319,2328.72,1955744,195574.4,455425150.82769,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T18:00:00Z,2328.73,2337.74,2327.96,2329.12,850808.32,85080.832,198484874.90684,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T19:00:00Z,2329.12,2332.31,2325.61,2331.16,344909.81,34490.981,80324845.80346,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T20:00:00Z,2331.17,2331.88,2326.14,2328.23,223799.82,22379.982,52114506.22975,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T21:00:00Z,2328.24,2330.9,2327.77,2330.14,156178.1,15617.81,36380490.47897,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T22:00:00Z,2330.14,2332.81,2326.31,2329.01,182188.1,18218.81,42449567.50069,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-09T23:00:00Z,2329.01,2330.8,2323.62,2325.42,322381.67,32238.167,74997723.10245,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-10T00:00:00Z,2325.42,2329,2320.33,2322.97,422828.77,42282.877,98302454.79369,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-10T01:00:00Z,2322.96,2324.32,2317.39,2323.07,574054.62,57405.462,133217039.04369,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-10T02:00:00Z,2323.07,2327.5,2319.39,2327.19,372848.01,37284.801,86664517.80584,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-10T03:00:00Z,2327.19,2333.81,2323,2327,603424.09,60342.409,140508233.72206,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-10T04:00:00Z,2327.01,2330.39,2325.25,2327.6,321882.34,32188.234,74927571.25583,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-10T05:00:00Z,2327.6,2329.63,2325.6,2326.22,200387.38,20038.738,46640596.73056,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-10T06:00:00Z,2326.23,2329.91,2325.83,2328.62,249688.97,24968.897,58123495.10902,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-10T07:00:00Z,2328.62,2331.45,2326.35,2326.5,218599.03,21859.903,50903833.25098,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-10T08:00:00Z,2326.5,2330.95,2325.12,2328.99,319354.84,31935.484,74348208.9674,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-10T09:00:00Z,2329,2332.58,2326.15,2327.58,389610.45,38961.045,90731370.75278,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-10T10:00:00Z,2327.58,2328,2322.34,2324.66,645282.47,64528.247,149986713.06582,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-10T11:00:00Z,2324.67,2327,2317.55,2321.61,708248.57,70824.857,164407270.91802,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-10T12:00:00Z,2321.61,2324.61,2319.82,2323.26,436390.66,43639.066,101355232.79494,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-10T13:00:00Z,2323.26,2331.25,2322.61,2329.1,767409.25,76740.925,178646856.90005,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-10T14:00:00Z,2329.1,2334.4,2326.14,2329.99,599016.75,59901.675,139541098.59266,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-10T15:00:00Z,2330,2351.17,2329.99,2346.75,2222319.11,222231.911,520271116.06481,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-10T16:00:00Z,2346.74,2350,2339,2348.7,1429132.97,142913.297,335305884.62549,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-05-10T17:00:00Z,2348.7,2367.49,2344.3,2363.22,2762503.62,276250.362,650642959.22168,1,ETH-USDT-SWAP,ETH-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
