execution_date,signal_date,strategy,symbol,side,score,vol30_daily,target_weight,selection_persistence_days,lookahead_guard
2026-09-09,2026-09-08,V12_LS_50_50,BEAT,SHORT,-1.1674960630654923,0.16393715391921831,-0.05,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_50_50,BILL,SHORT,-1.0782256928960399,0.038414254331845525,-0.05,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_50_50,CAP,SHORT,-1.0640044748528075,0.09061335097275035,-0.05,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_50_50,HOME,SHORT,-0.5852632498974081,0.047919805627161104,-0.05,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_50_50,JTO,SHORT,-0.5452306339163092,0.05665958215771602,-0.05,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_50_50,LAB,SHORT,-0.6096990413329023,0.0547514396399132,-0.05,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_50_50,PAXG,SHORT,-0.5688942649060694,0.013661195765609209,-0.05,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_50_50,TRIA,SHORT,-1.0122876950713362,0.09787322999482087,-0.05,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_50_50_StopVol,ARB,LONG,1.3803635490296602,0.1008319966496151,0.019834973683501234,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_50_50_StopVol,DASH,LONG,1.1562277943954788,0.07996839732725773,0.025009879738058568,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_50_50_StopVol,LIT,LONG,0.9968286409080346,0.05963043727931456,0.03353991839153908,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_50_50_StopVol,UNI,LONG,0.6916703082180994,0.05737381254832535,0.034859109255035506,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_50_50_StopVol,USELESS,LONG,7.747911608094438,0.1713443391691576,0.01167240195793994,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_50_50_StopVol,ZEC,LONG,1.2106751403088754,0.07860150438112612,0.025444805614690532,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_50_50_StopVol,BEAT,SHORT,-1.1674960630654923,0.16393715391921831,-0.012199797008709327,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_50_50_StopVol,BILL,SHORT,-1.0782256928960399,0.038414254331845525,-0.05,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_50_50_StopVol,CAP,SHORT,-1.0640044748528075,0.09061335097275035,-0.022071802648612443,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_50_50_StopVol,HOME,SHORT,-0.5852632498974081,0.047919805627161104,-0.04173639633601505,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_50_50_StopVol,JTO,SHORT,-0.5452306339163092,0.05665958215771602,-0.03529853069570574,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_50_50_StopVol,LAB,SHORT,-0.6096990413329023,0.0547514396399132,-0.03652871985017216,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_50_50_StopVol,PAXG,SHORT,-0.5688942649060694,0.013661195765609209,-0.05,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_50_50_StopVol,TRIA,SHORT,-1.0122876950713362,0.09787322999482087,-0.020434596877060597,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_70_30,ARB,LONG,1.3803635490296602,0.1008319966496151,0.06999999999999999,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_70_30,DASH,LONG,1.1562277943954788,0.07996839732725773,0.06999999999999999,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_70_30,LIT,LONG,0.9968286409080346,0.05963043727931456,0.06999999999999999,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_70_30,UNI,LONG,0.6916703082180994,0.05737381254832535,0.06999999999999999,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_70_30,USELESS,LONG,7.747911608094438,0.1713443391691576,0.06999999999999999,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_70_30,ZEC,LONG,1.2106751403088754,0.07860150438112612,0.06999999999999999,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_70_30,BEAT,SHORT,-1.1674960630654923,0.16393715391921831,-0.03,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_70_30,BILL,SHORT,-1.0782256928960399,0.038414254331845525,-0.03,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_70_30,CAP,SHORT,-1.0640044748528075,0.09061335097275035,-0.03,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_70_30,HOME,SHORT,-0.5852632498974081,0.047919805627161104,-0.03,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_70_30,JTO,SHORT,-0.5452306339163092,0.05665958215771602,-0.03,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_70_30,LAB,SHORT,-0.6096990413329023,0.0547514396399132,-0.03,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_70_30,PAXG,SHORT,-0.5688942649060694,0.013661195765609209,-0.03,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_70_30,TRIA,SHORT,-1.0122876950713362,0.09787322999482087,-0.03,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_70_30_StopVol,ARB,LONG,1.3803635490296602,0.1008319966496151,0.027768963156901725,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_70_30_StopVol,DASH,LONG,1.1562277943954788,0.07996839732725773,0.03501383163328199,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_70_30_StopVol,LIT,LONG,0.9968286409080346,0.05963043727931456,0.04695588574815471,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_70_30_StopVol,UNI,LONG,0.6916703082180994,0.05737381254832535,0.0488027529570497,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_70_30_StopVol,USELESS,LONG,7.747911608094438,0.1713443391691576,0.016341362741115913,2,signal_close_then_next_daily_open
2026-09-09,2026-09-08,V12_LS_70_30_StopVol,ZEC,LONG,1.2106751403088754,0.07860150438112612,0.035622727860566736,2,signal_close_then_next_daily_open
