timestamp,open,high,low,close,volume,symbol,coin,interval,source,venue
2026-05-20T07:00:00Z,84.948,85.097,84.657,84.706,53922.1,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-20T08:00:00Z,84.713,85.133,84.679,84.944,26850.02,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-20T09:00:00Z,84.941,85.036,84.793,84.845,30125.94,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-20T10:00:00Z,84.841,85.158,84.841,84.926,19083.21,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-20T11:00:00Z,84.926,85.005,84.53,84.671,54314.66,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-20T12:00:00Z,84.662,85.297,84.573,85.066,68240.42,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-20T13:00:00Z,85.067,85.12,84.15,84.637,149178.64,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-20T14:00:00Z,84.641,86.142,84.297,85.856,247936.25,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-20T15:00:00Z,85.852,86.301,85.378,85.894,155132.62,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-20T16:00:00Z,85.904,86.8,85.51,86.451,237964.85,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-20T17:00:00Z,86.454,87.048,86.273,86.489,77881.3,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-20T18:00:00Z,86.489,86.542,85.678,85.816,75755.88,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-20T19:00:00Z,85.807,86.261,85.614,86.159,59048.76,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-20T20:00:00Z,86.155,86.218,85.523,86.17,105569.44,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-20T21:00:00Z,86.166,86.316,85.95,85.962,69910.52,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-20T22:00:00Z,85.961,86.2,85.591,86.004,62513.63,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-20T23:00:00Z,86.004,86.131,85.84,86.122,63692.93,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-21T00:00:00Z,86.133,86.805,86.071,86.62,95383.42,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-21T01:00:00Z,86.62,87.01,86.424,86.524,154256.5,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-21T02:00:00Z,86.525,86.856,86.418,86.6,55952.93,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-21T03:00:00Z,86.6,86.9,86.517,86.833,31796.3,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-21T04:00:00Z,86.827,87.214,86.765,86.977,201493.67,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-21T05:00:00Z,86.977,87.09,86.34,86.482,46758.39,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-21T06:00:00Z,86.491,86.575,86.206,86.292,29082.99,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-21T07:00:00Z,86.293,86.698,86.241,86.607,32546.49,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-21T08:00:00Z,86.608,87.183,86.608,86.835,124482.22,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-21T09:00:00Z,86.831,87.02,86.439,86.468,61161.49,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-21T10:00:00Z,86.469,86.636,85.689,85.69,143176.47,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
